FromYear,ToYear,County,From_Class,To_Class,Acres,Hectares
2002,2004,Alameda,Total,Total_Agriculture,1416,286.517688
2002,2004,Alameda,Total,Urban,1420,287.32706
2002,2004,Alameda,Total,Other,1358,274.781794
2002,2004,Alameda,Total,Water,1223,247.465489
2002,2004,Alameda,Total,Total,5417,1096.092031
2004,2006,Alameda,P_Farmland,P_Farmland,NA,NA
2004,2006,Alameda,P_Farmland,SI_Farmland,0,0
2004,2006,Alameda,P_Farmland,U_Farmland,25,5.058575
2004,2006,Alameda,P_Farmland,LI_Farmland,0,0
2004,2006,Alameda,P_Farmland,Total_Farmland,25,5.058575
2004,2006,Alameda,P_Farmland,Grazing,526,106.432418
2004,2006,Alameda,P_Farmland,Total_Agriculture,551,111.490993
2004,2006,Alameda,P_Farmland,Urban,73,14.771039
2004,2006,Alameda,P_Farmland,Other,42,8.498406
2004,2006,Alameda,P_Farmland,Water,0,0
2004,2006,Alameda,P_Farmland,Total,666,134.760438
2004,2006,Alameda,SI_Farmland,P_Farmland,0,0
2004,2006,Alameda,SI_Farmland,SI_Farmland,NA,NA
2004,2006,Alameda,SI_Farmland,U_Farmland,31,6.272633
2004,2006,Alameda,SI_Farmland,LI_Farmland,0,0
2004,2006,Alameda,SI_Farmland,Total_Farmland,31,6.272633
2004,2006,Alameda,SI_Farmland,Grazing,42,8.498406
2004,2006,Alameda,SI_Farmland,Total_Agriculture,73,14.771039
2004,2006,Alameda,SI_Farmland,Urban,22,4.451546
2004,2006,Alameda,SI_Farmland,Other,27,5.463261
2004,2006,Alameda,SI_Farmland,Water,0,0
2004,2006,Alameda,SI_Farmland,Total,122,24.685845999999998
2004,2006,Alameda,U_Farmland,P_Farmland,0,0
2004,2006,Alameda,U_Farmland,SI_Farmland,0,0
2004,2006,Alameda,U_Farmland,U_Farmland,NA,NA
2004,2006,Alameda,U_Farmland,LI_Farmland,0,0
2004,2006,Alameda,U_Farmland,Total_Farmland,0,0
2004,2006,Alameda,U_Farmland,Grazing,142,28.732706
2004,2006,Alameda,U_Farmland,Total_Agriculture,142,28.732706
2004,2006,Alameda,U_Farmland,Urban,16,3.237488
2004,2006,Alameda,U_Farmland,Other,21,4.249203
2004,2006,Alameda,U_Farmland,Water,0,0
2004,2006,Alameda,U_Farmland,Total,179,36.219397
2004,2006,Alameda,LI_Farmland,P_Farmland,0,0
2004,2006,Alameda,LI_Farmland,SI_Farmland,0,0
2004,2006,Alameda,LI_Farmland,U_Farmland,0,0
2004,2006,Alameda,LI_Farmland,LI_Farmland,NA,NA
2004,2006,Alameda,LI_Farmland,Total_Farmland,0,0
2004,2006,Alameda,LI_Farmland,Grazing,0,0
2004,2006,Alameda,LI_Farmland,Total_Agriculture,0,0
2004,2006,Alameda,LI_Farmland,Urban,0,0
2004,2006,Alameda,LI_Farmland,Other,0,0
2004,2006,Alameda,LI_Farmland,Water,0,0
2004,2006,Alameda,LI_Farmland,Total,0,0
2004,2006,Alameda,Total_Farmland,P_Farmland,0,0
2004,2006,Alameda,Total_Farmland,SI_Farmland,0,0
2004,2006,Alameda,Total_Farmland,U_Farmland,56,11.331208
2004,2006,Alameda,Total_Farmland,LI_Farmland,0,0
2004,2006,Alameda,Total_Farmland,Total_Farmland,56,11.331208
2004,2006,Alameda,Total_Farmland,Grazing,710,143.66353
2004,2006,Alameda,Total_Farmland,Total_Agriculture,766,154.99473799999998
2004,2006,Alameda,Total_Farmland,Urban,111,22.460072999999998
2004,2006,Alameda,Total_Farmland,Other,90,18.21087
2004,2006,Alameda,Total_Farmland,Water,0,0
2004,2006,Alameda,Total_Farmland,Total,967,195.665681
2004,2006,Alameda,Grazing,P_Farmland,5,1.011715
2004,2006,Alameda,Grazing,SI_Farmland,8,1.618744
2004,2006,Alameda,Grazing,U_Farmland,32,6.474976
2004,2006,Alameda,Grazing,LI_Farmland,0,0
2004,2006,Alameda,Grazing,Total_Farmland,45,9.105435
2004,2006,Alameda,Grazing,Grazing,NA,NA
2004,2006,Alameda,Grazing,Total_Agriculture,45,9.105435
2004,2006,Alameda,Grazing,Urban,708,143.258844
2004,2006,Alameda,Grazing,Other,7,1.416401
2004,2006,Alameda,Grazing,Water,0,0
2004,2006,Alameda,Grazing,Total,760,153.78068
2004,2006,Alameda,Total_Agriculture,P_Farmland,5,1.011715
2004,2006,Alameda,Total_Agriculture,SI_Farmland,8,1.618744
2004,2006,Alameda,Total_Agriculture,U_Farmland,88,17.806184
2004,2006,Alameda,Total_Agriculture,LI_Farmland,0,0
2004,2006,Alameda,Total_Agriculture,Total_Farmland,101,20.436643
2004,2006,Alameda,Total_Agriculture,Grazing,710,143.66353
2004,2006,Alameda,Total_Agriculture,Total_Agriculture,811,164.10017299999998
2004,2006,Alameda,Total_Agriculture,Urban,819,165.718917
2004,2006,Alameda,Total_Agriculture,Other,97,19.627271
2004,2006,Alameda,Total_Agriculture,Water,0,0
2004,2006,Alameda,Total_Agriculture,Total,1727,349.44636099999997
2004,2006,Alameda,Urban,P_Farmland,0,0
2004,2006,Alameda,Urban,SI_Farmland,0,0
2004,2006,Alameda,Urban,U_Farmland,2,0.404686
2004,2006,Alameda,Urban,LI_Farmland,0,0
2004,2006,Alameda,Urban,Total_Farmland,2,0.404686
2004,2006,Alameda,Urban,Grazing,22,4.451546
2004,2006,Alameda,Urban,Total_Agriculture,24,4.856232
2004,2006,Alameda,Urban,Urban,NA,NA
2004,2006,Alameda,Urban,Other,11,2.225773
2004,2006,Alameda,Urban,Water,0,0
2004,2006,Alameda,Urban,Total,35,7.082005
2004,2006,Alameda,Other,P_Farmland,3,0.607029
2004,2006,Alameda,Other,SI_Farmland,0,0
2004,2006,Alameda,Other,U_Farmland,35,7.082005
2004,2006,Alameda,Other,LI_Farmland,0,0
2004,2006,Alameda,Other,Total_Farmland,38,7.6890339999999995
2004,2006,Alameda,Other,Grazing,0,0
2004,2006,Alameda,Other,Total_Agriculture,38,7.6890339999999995
2004,2006,Alameda,Other,Urban,321,64.952103
2004,2006,Alameda,Other,Other,NA,NA
2004,2006,Alameda,Other,Water,0,0
2004,2006,Alameda,Other,Total,359,72.641137
2004,2006,Alameda,Water,P_Farmland,0,0
2004,2006,Alameda,Water,SI_Farmland,0,0
2004,2006,Alameda,Water,U_Farmland,0,0
2004,2006,Alameda,Water,LI_Farmland,0,0
2004,2006,Alameda,Water,Total_Farmland,0,0
2004,2006,Alameda,Water,Grazing,0,0
2004,2006,Alameda,Water,Total_Agriculture,0,0
2004,2006,Alameda,Water,Urban,0,0
2004,2006,Alameda,Water,Other,0,0
2004,2006,Alameda,Water,Water,NA,NA
2004,2006,Alameda,Water,Total,0,0
2004,2006,Alameda,Total,P_Farmland,8,1.618744
2004,2006,Alameda,Total,SI_Farmland,8,1.618744
2004,2006,Alameda,Total,U_Farmland,125,25.292875
2004,2006,Alameda,Total,LI_Farmland,0,0
2004,2006,Alameda,Total,Total_Farmland,141,28.530362999999998
2004,2006,Alameda,Total,Grazing,732,148.115076
2004,2006,Alameda,Total,Total_Agriculture,873,176.64543899999998
2004,2006,Alameda,Total,Urban,1140,230.67102
2004,2006,Alameda,Total,Other,108,21.853044
2004,2006,Alameda,Total,Water,0,0
2004,2006,Alameda,Total,Total,2121,429.16950299999996
2006,2008,Alameda,P_Farmland,P_Farmland,NA,NA
2006,2008,Alameda,P_Farmland,SI_Farmland,1,0.202343
2006,2008,Alameda,P_Farmland,U_Farmland,0,0
2006,2008,Alameda,P_Farmland,LI_Farmland,0,0
2006,2008,Alameda,P_Farmland,Total_Farmland,1,0.202343
2006,2008,Alameda,P_Farmland,Grazing,783,158.43456899999998
2006,2008,Alameda,P_Farmland,Total_Agriculture,784,158.636912
2006,2008,Alameda,P_Farmland,Urban,62,12.545266
2006,2008,Alameda,P_Farmland,Other,52,10.521836
2006,2008,Alameda,P_Farmland,Water,0,0
2006,2008,Alameda,P_Farmland,Total,898,181.704014
2006,2008,Alameda,SI_Farmland,P_Farmland,0,0
2006,2008,Alameda,SI_Farmland,SI_Farmland,NA,NA
2006,2008,Alameda,SI_Farmland,U_Farmland,0,0
2006,2008,Alameda,SI_Farmland,LI_Farmland,0,0
2006,2008,Alameda,SI_Farmland,Total_Farmland,0,0
2006,2008,Alameda,SI_Farmland,Grazing,113,22.864759
2006,2008,Alameda,SI_Farmland,Total_Agriculture,113,22.864759
2006,2008,Alameda,SI_Farmland,Urban,14,2.832802
2006,2008,Alameda,SI_Farmland,Other,9,1.821087
2006,2008,Alameda,SI_Farmland,Water,0,0
2006,2008,Alameda,SI_Farmland,Total,136,27.518648
2006,2008,Alameda,U_Farmland,P_Farmland,46,9.307777999999999
2006,2008,Alameda,U_Farmland,SI_Farmland,3,0.607029
2006,2008,Alameda,U_Farmland,U_Farmland,NA,NA
2006,2008,Alameda,U_Farmland,LI_Farmland,0,0
2006,2008,Alameda,U_Farmland,Total_Farmland,49,9.914807
2006,2008,Alameda,U_Farmland,Grazing,96,19.424928
2006,2008,Alameda,U_Farmland,Total_Agriculture,145,29.339735
2006,2008,Alameda,U_Farmland,Urban,6,1.214058
2006,2008,Alameda,U_Farmland,Other,6,1.214058
2006,2008,Alameda,U_Farmland,Water,0,0
2006,2008,Alameda,U_Farmland,Total,157,31.767851
2006,2008,Alameda,LI_Farmland,P_Farmland,0,0
2006,2008,Alameda,LI_Farmland,SI_Farmland,0,0
2006,2008,Alameda,LI_Farmland,U_Farmland,0,0
2006,2008,Alameda,LI_Farmland,LI_Farmland,NA,NA
2006,2008,Alameda,LI_Farmland,Total_Farmland,0,0
2006,2008,Alameda,LI_Farmland,Grazing,0,0
2006,2008,Alameda,LI_Farmland,Total_Agriculture,0,0
2006,2008,Alameda,LI_Farmland,Urban,0,0
2006,2008,Alameda,LI_Farmland,Other,0,0
2006,2008,Alameda,LI_Farmland,Water,0,0
2006,2008,Alameda,LI_Farmland,Total,0,0
2006,2008,Alameda,Total_Farmland,P_Farmland,46,9.307777999999999
2006,2008,Alameda,Total_Farmland,SI_Farmland,4,0.809372
2006,2008,Alameda,Total_Farmland,U_Farmland,0,0
2006,2008,Alameda,Total_Farmland,LI_Farmland,0,0
2006,2008,Alameda,Total_Farmland,Total_Farmland,50,10.11715
2006,2008,Alameda,Total_Farmland,Grazing,992,200.724256
2006,2008,Alameda,Total_Farmland,Total_Agriculture,1042,210.841406
2006,2008,Alameda,Total_Farmland,Urban,82,16.592126
2006,2008,Alameda,Total_Farmland,Other,67,13.556981
2006,2008,Alameda,Total_Farmland,Water,0,0
2006,2008,Alameda,Total_Farmland,Total,1191,240.990513
2006,2008,Alameda,Grazing,P_Farmland,82,16.592126
2006,2008,Alameda,Grazing,SI_Farmland,31,6.272633
2006,2008,Alameda,Grazing,U_Farmland,251,50.788092999999996
2006,2008,Alameda,Grazing,LI_Farmland,0,0
2006,2008,Alameda,Grazing,Total_Farmland,364,73.652852
2006,2008,Alameda,Grazing,Grazing,NA,NA
2006,2008,Alameda,Grazing,Total_Agriculture,364,73.652852
2006,2008,Alameda,Grazing,Urban,612,123.833916
2006,2008,Alameda,Grazing,Other,914,184.94150199999999
2006,2008,Alameda,Grazing,Water,0,0
2006,2008,Alameda,Grazing,Total,1890,382.42827
2006,2008,Alameda,Total_Agriculture,P_Farmland,128,25.899904
2006,2008,Alameda,Total_Agriculture,SI_Farmland,35,7.082005
2006,2008,Alameda,Total_Agriculture,U_Farmland,251,50.788092999999996
2006,2008,Alameda,Total_Agriculture,LI_Farmland,0,0
2006,2008,Alameda,Total_Agriculture,Total_Farmland,414,83.77000199999999
2006,2008,Alameda,Total_Agriculture,Grazing,992,200.724256
2006,2008,Alameda,Total_Agriculture,Total_Agriculture,1406,284.494258
2006,2008,Alameda,Total_Agriculture,Urban,694,140.426042
2006,2008,Alameda,Total_Agriculture,Other,981,198.498483
2006,2008,Alameda,Total_Agriculture,Water,0,0
2006,2008,Alameda,Total_Agriculture,Total,3081,623.418783
2006,2008,Alameda,Urban,P_Farmland,0,0
2006,2008,Alameda,Urban,SI_Farmland,0,0
2006,2008,Alameda,Urban,U_Farmland,3,0.607029
2006,2008,Alameda,Urban,LI_Farmland,0,0
2006,2008,Alameda,Urban,Total_Farmland,3,0.607029
2006,2008,Alameda,Urban,Grazing,181,36.624083
2006,2008,Alameda,Urban,Total_Agriculture,184,37.231111999999996
2006,2008,Alameda,Urban,Urban,NA,NA
2006,2008,Alameda,Urban,Other,21,4.249203
2006,2008,Alameda,Urban,Water,56,11.331208
2006,2008,Alameda,Urban,Total,261,52.811523
2006,2008,Alameda,Other,P_Farmland,3,0.607029
2006,2008,Alameda,Other,SI_Farmland,1,0.202343
2006,2008,Alameda,Other,U_Farmland,22,4.451546
2006,2008,Alameda,Other,LI_Farmland,0,0
2006,2008,Alameda,Other,Total_Farmland,26,5.260918
2006,2008,Alameda,Other,Grazing,19,3.8445169999999997
2006,2008,Alameda,Other,Total_Agriculture,45,9.105435
2006,2008,Alameda,Other,Urban,211,42.694373
2006,2008,Alameda,Other,Other,NA,NA
2006,2008,Alameda,Other,Water,0,0
2006,2008,Alameda,Other,Total,256,51.799808
2006,2008,Alameda,Water,P_Farmland,0,0
2006,2008,Alameda,Water,SI_Farmland,0,0
2006,2008,Alameda,Water,U_Farmland,0,0
2006,2008,Alameda,Water,LI_Farmland,0,0
2006,2008,Alameda,Water,Total_Farmland,0,0
2006,2008,Alameda,Water,Grazing,0,0
2006,2008,Alameda,Water,Total_Agriculture,0,0
2006,2008,Alameda,Water,Urban,0,0
2006,2008,Alameda,Water,Other,0,0
2006,2008,Alameda,Water,Water,NA,NA
2006,2008,Alameda,Water,Total,0,0
2006,2008,Alameda,Total,P_Farmland,131,26.506933
2006,2008,Alameda,Total,SI_Farmland,36,7.284348
2006,2008,Alameda,Total,U_Farmland,276,55.846668
2006,2008,Alameda,Total,LI_Farmland,0,0
2006,2008,Alameda,Total,Total_Farmland,443,89.63794899999999
2006,2008,Alameda,Total,Grazing,1192,241.192856
2006,2008,Alameda,Total,Total_Agriculture,1635,330.830805
2006,2008,Alameda,Total,Urban,905,183.120415
2006,2008,Alameda,Total,Other,1002,202.747686
2006,2008,Alameda,Total,Water,56,11.331208
2006,2008,Alameda,Total,Total,3598,728.030114
2008,2010,Alameda,P_Farmland,P_Farmland,NA,NA
2008,2010,Alameda,P_Farmland,SI_Farmland,0,0
2008,2010,Alameda,P_Farmland,U_Farmland,0,0
2008,2010,Alameda,P_Farmland,LI_Farmland,0,0
2008,2010,Alameda,P_Farmland,Total_Farmland,0,0
2008,2010,Alameda,P_Farmland,Grazing,37,7.4866909999999995
2008,2010,Alameda,P_Farmland,Total_Agriculture,37,7.4866909999999995
2008,2010,Alameda,P_Farmland,Urban,25,5.058575
2008,2010,Alameda,P_Farmland,Other,30,6.07029
2008,2010,Alameda,P_Farmland,Water,0,0
2008,2010,Alameda,P_Farmland,Total,92,18.615555999999998
2008,2010,Alameda,SI_Farmland,P_Farmland,0,0
2008,2010,Alameda,SI_Farmland,SI_Farmland,NA,NA
2008,2010,Alameda,SI_Farmland,U_Farmland,1,0.202343
2008,2010,Alameda,SI_Farmland,LI_Farmland,0,0
2008,2010,Alameda,SI_Farmland,Total_Farmland,1,0.202343
2008,2010,Alameda,SI_Farmland,Grazing,47,9.510121
2008,2010,Alameda,SI_Farmland,Total_Agriculture,48,9.712464
2008,2010,Alameda,SI_Farmland,Urban,35,7.082005
2008,2010,Alameda,SI_Farmland,Other,14,2.832802
2008,2010,Alameda,SI_Farmland,Water,0,0
2008,2010,Alameda,SI_Farmland,Total,97,19.627271
2008,2010,Alameda,U_Farmland,P_Farmland,0,0
2008,2010,Alameda,U_Farmland,SI_Farmland,0,0
2008,2010,Alameda,U_Farmland,U_Farmland,NA,NA
2008,2010,Alameda,U_Farmland,LI_Farmland,0,0
2008,2010,Alameda,U_Farmland,Total_Farmland,0,0
2008,2010,Alameda,U_Farmland,Grazing,79,15.985097
2008,2010,Alameda,U_Farmland,Total_Agriculture,79,15.985097
2008,2010,Alameda,U_Farmland,Urban,3,0.607029
2008,2010,Alameda,U_Farmland,Other,40,8.09372
2008,2010,Alameda,U_Farmland,Water,0,0
2008,2010,Alameda,U_Farmland,Total,122,24.685845999999998
2008,2010,Alameda,LI_Farmland,P_Farmland,0,0
2008,2010,Alameda,LI_Farmland,SI_Farmland,0,0
2008,2010,Alameda,LI_Farmland,U_Farmland,0,0
2008,2010,Alameda,LI_Farmland,LI_Farmland,NA,NA
2008,2010,Alameda,LI_Farmland,Total_Farmland,0,0
2008,2010,Alameda,LI_Farmland,Grazing,0,0
2008,2010,Alameda,LI_Farmland,Total_Agriculture,0,0
2008,2010,Alameda,LI_Farmland,Urban,0,0
2008,2010,Alameda,LI_Farmland,Other,0,0
2008,2010,Alameda,LI_Farmland,Water,0,0
2008,2010,Alameda,LI_Farmland,Total,0,0
2008,2010,Alameda,Total_Farmland,P_Farmland,0,0
2008,2010,Alameda,Total_Farmland,SI_Farmland,0,0
2008,2010,Alameda,Total_Farmland,U_Farmland,1,0.202343
2008,2010,Alameda,Total_Farmland,LI_Farmland,0,0
2008,2010,Alameda,Total_Farmland,Total_Farmland,1,0.202343
2008,2010,Alameda,Total_Farmland,Grazing,163,32.981909
2008,2010,Alameda,Total_Farmland,Total_Agriculture,164,33.184252
2008,2010,Alameda,Total_Farmland,Urban,63,12.747608999999999
2008,2010,Alameda,Total_Farmland,Other,84,16.996812
2008,2010,Alameda,Total_Farmland,Water,0,0
2008,2010,Alameda,Total_Farmland,Total,311,62.928672999999996
2008,2010,Alameda,Grazing,P_Farmland,49,9.914807
2008,2010,Alameda,Grazing,SI_Farmland,12,2.428116
2008,2010,Alameda,Grazing,U_Farmland,22,4.451546
2008,2010,Alameda,Grazing,LI_Farmland,0,0
2008,2010,Alameda,Grazing,Total_Farmland,83,16.794469
2008,2010,Alameda,Grazing,Grazing,NA,NA
2008,2010,Alameda,Grazing,Total_Agriculture,83,16.794469
2008,2010,Alameda,Grazing,Urban,422,85.388746
2008,2010,Alameda,Grazing,Other,136,27.518648
2008,2010,Alameda,Grazing,Water,0,0
2008,2010,Alameda,Grazing,Total,641,129.701863
2008,2010,Alameda,Total_Agriculture,P_Farmland,49,9.914807
2008,2010,Alameda,Total_Agriculture,SI_Farmland,12,2.428116
2008,2010,Alameda,Total_Agriculture,U_Farmland,23,4.6538889999999995
2008,2010,Alameda,Total_Agriculture,LI_Farmland,0,0
2008,2010,Alameda,Total_Agriculture,Total_Farmland,84,16.996812
2008,2010,Alameda,Total_Agriculture,Grazing,163,32.981909
2008,2010,Alameda,Total_Agriculture,Total_Agriculture,247,49.978721
2008,2010,Alameda,Total_Agriculture,Urban,485,98.136355
2008,2010,Alameda,Total_Agriculture,Other,220,44.51546
2008,2010,Alameda,Total_Agriculture,Water,0,0
2008,2010,Alameda,Total_Agriculture,Total,952,192.630536
2008,2010,Alameda,Urban,P_Farmland,7,1.416401
2008,2010,Alameda,Urban,SI_Farmland,6,1.214058
2008,2010,Alameda,Urban,U_Farmland,26,5.260918
2008,2010,Alameda,Urban,LI_Farmland,0,0
2008,2010,Alameda,Urban,Total_Farmland,39,7.891376999999999
2008,2010,Alameda,Urban,Grazing,146,29.542078
2008,2010,Alameda,Urban,Total_Agriculture,185,37.433455
2008,2010,Alameda,Urban,Urban,NA,NA
2008,2010,Alameda,Urban,Other,334,67.582562
2008,2010,Alameda,Urban,Water,81,16.389783
2008,2010,Alameda,Urban,Total,600,121.4058
2008,2010,Alameda,Other,P_Farmland,31,6.272633
2008,2010,Alameda,Other,SI_Farmland,19,3.8445169999999997
2008,2010,Alameda,Other,U_Farmland,15,3.035145
2008,2010,Alameda,Other,LI_Farmland,0,0
2008,2010,Alameda,Other,Total_Farmland,65,13.152295
2008,2010,Alameda,Other,Grazing,113,22.864759
2008,2010,Alameda,Other,Total_Agriculture,178,36.017054
2008,2010,Alameda,Other,Urban,303,61.309929
2008,2010,Alameda,Other,Other,NA,NA
2008,2010,Alameda,Other,Water,0,0
2008,2010,Alameda,Other,Total,481,97.326983
2008,2010,Alameda,Water,P_Farmland,0,0
2008,2010,Alameda,Water,SI_Farmland,0,0
2008,2010,Alameda,Water,U_Farmland,0,0
2008,2010,Alameda,Water,LI_Farmland,0,0
2008,2010,Alameda,Water,Total_Farmland,0,0
2008,2010,Alameda,Water,Grazing,0,0
2008,2010,Alameda,Water,Total_Agriculture,0,0
2008,2010,Alameda,Water,Urban,0,0
2008,2010,Alameda,Water,Other,0,0
2008,2010,Alameda,Water,Water,NA,NA
2008,2010,Alameda,Water,Total,0,0
2008,2010,Alameda,Total,P_Farmland,87,17.603841
2008,2010,Alameda,Total,SI_Farmland,37,7.4866909999999995
2008,2010,Alameda,Total,U_Farmland,64,12.949952
2008,2010,Alameda,Total,LI_Farmland,0,0
2008,2010,Alameda,Total,Total_Farmland,188,38.040484
2008,2010,Alameda,Total,Grazing,422,85.388746
2008,2010,Alameda,Total,Total_Agriculture,610,123.42923
2008,2010,Alameda,Total,Urban,788,159.446284
2008,2010,Alameda,Total,Other,554,112.098022
2008,2010,Alameda,Total,Water,81,16.389783
2008,2010,Alameda,Total,Total,2033,411.363319
2010,2012,Alameda,P_Farmland,P_Farmland,NA,NA
2010,2012,Alameda,P_Farmland,SI_Farmland,0,0
2010,2012,Alameda,P_Farmland,U_Farmland,0,0
2010,2012,Alameda,P_Farmland,LI_Farmland,0,0
2010,2012,Alameda,P_Farmland,Total_Farmland,0,0
2010,2012,Alameda,P_Farmland,Grazing,260,52.60918
2010,2012,Alameda,P_Farmland,Total_Agriculture,260,52.60918
2010,2012,Alameda,P_Farmland,Urban,6,1.214058
2010,2012,Alameda,P_Farmland,Other,5,1.011715
2010,2012,Alameda,P_Farmland,Water,0,0
2010,2012,Alameda,P_Farmland,Total,271,54.834953
2010,2012,Alameda,SI_Farmland,P_Farmland,0,0
2010,2012,Alameda,SI_Farmland,SI_Farmland,NA,NA
2010,2012,Alameda,SI_Farmland,U_Farmland,0,0
2010,2012,Alameda,SI_Farmland,LI_Farmland,0,0
2010,2012,Alameda,SI_Farmland,Total_Farmland,0,0
2010,2012,Alameda,SI_Farmland,Grazing,96,19.424928
2010,2012,Alameda,SI_Farmland,Total_Agriculture,96,19.424928
2010,2012,Alameda,SI_Farmland,Urban,12,2.428116
2010,2012,Alameda,SI_Farmland,Other,12,2.428116
2010,2012,Alameda,SI_Farmland,Water,0,0
2010,2012,Alameda,SI_Farmland,Total,120,24.28116
2010,2012,Alameda,U_Farmland,P_Farmland,0,0
2010,2012,Alameda,U_Farmland,SI_Farmland,0,0
2010,2012,Alameda,U_Farmland,U_Farmland,NA,NA
2010,2012,Alameda,U_Farmland,LI_Farmland,0,0
2010,2012,Alameda,U_Farmland,Total_Farmland,0,0
2010,2012,Alameda,U_Farmland,Grazing,17,3.439831
2010,2012,Alameda,U_Farmland,Total_Agriculture,17,3.439831
2010,2012,Alameda,U_Farmland,Urban,3,0.607029
2010,2012,Alameda,U_Farmland,Other,2,0.404686
2010,2012,Alameda,U_Farmland,Water,0,0
2010,2012,Alameda,U_Farmland,Total,22,4.451546
2010,2012,Alameda,LI_Farmland,P_Farmland,0,0
2010,2012,Alameda,LI_Farmland,SI_Farmland,0,0
2010,2012,Alameda,LI_Farmland,U_Farmland,0,0
2010,2012,Alameda,LI_Farmland,LI_Farmland,NA,NA
2010,2012,Alameda,LI_Farmland,Total_Farmland,0,0
2010,2012,Alameda,LI_Farmland,Grazing,0,0
2010,2012,Alameda,LI_Farmland,Total_Agriculture,0,0
2010,2012,Alameda,LI_Farmland,Urban,0,0
2010,2012,Alameda,LI_Farmland,Other,0,0
2010,2012,Alameda,LI_Farmland,Water,0,0
2010,2012,Alameda,LI_Farmland,Total,0,0
2010,2012,Alameda,Total_Farmland,P_Farmland,0,0
2010,2012,Alameda,Total_Farmland,SI_Farmland,0,0
2010,2012,Alameda,Total_Farmland,U_Farmland,0,0
2010,2012,Alameda,Total_Farmland,LI_Farmland,0,0
2010,2012,Alameda,Total_Farmland,Total_Farmland,0,0
2010,2012,Alameda,Total_Farmland,Grazing,373,75.473939
2010,2012,Alameda,Total_Farmland,Total_Agriculture,373,75.473939
2010,2012,Alameda,Total_Farmland,Urban,21,4.249203
2010,2012,Alameda,Total_Farmland,Other,19,3.8445169999999997
2010,2012,Alameda,Total_Farmland,Water,0,0
2010,2012,Alameda,Total_Farmland,Total,413,83.56765899999999
2010,2012,Alameda,Grazing,P_Farmland,3,0.607029
2010,2012,Alameda,Grazing,SI_Farmland,14,2.832802
2010,2012,Alameda,Grazing,U_Farmland,11,2.225773
2010,2012,Alameda,Grazing,LI_Farmland,0,0
2010,2012,Alameda,Grazing,Total_Farmland,28,5.665604
2010,2012,Alameda,Grazing,Grazing,NA,NA
2010,2012,Alameda,Grazing,Total_Agriculture,28,5.665604
2010,2012,Alameda,Grazing,Urban,530,107.24179
2010,2012,Alameda,Grazing,Other,381,77.092683
2010,2012,Alameda,Grazing,Water,0,0
2010,2012,Alameda,Grazing,Total,939,190.000077
2010,2012,Alameda,Total_Agriculture,P_Farmland,3,0.607029
2010,2012,Alameda,Total_Agriculture,SI_Farmland,14,2.832802
2010,2012,Alameda,Total_Agriculture,U_Farmland,11,2.225773
2010,2012,Alameda,Total_Agriculture,LI_Farmland,0,0
2010,2012,Alameda,Total_Agriculture,Total_Farmland,28,5.665604
2010,2012,Alameda,Total_Agriculture,Grazing,373,75.473939
2010,2012,Alameda,Total_Agriculture,Total_Agriculture,401,81.139543
2010,2012,Alameda,Total_Agriculture,Urban,551,111.490993
2010,2012,Alameda,Total_Agriculture,Other,400,80.9372
2010,2012,Alameda,Total_Agriculture,Water,0,0
2010,2012,Alameda,Total_Agriculture,Total,1352,273.56773599999997
2010,2012,Alameda,Urban,P_Farmland,2,0.404686
2010,2012,Alameda,Urban,SI_Farmland,5,1.011715
