Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionTypeID,ValueDistributionFrequency,ValueDistributionSD,ValueDistributionMin,ValueDistributionMax,ValueDistributionRelativeFrequency
,,,Mono,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2004,2004,0,,,,,,
,,,Mono,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2005,2005,0,,,,,,
,,,Mono,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2006,2006,0,,,,,,
,,,Mono,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2007,2007,0,,,,,,
,,,Mono,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2008,2008,0,,,,,,
,,,Mono,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2009,2009,0,,,,,,
,,,Mono,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2010,2010,0,,,,,,
,,,Mono,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2011,2011,0,,,,,,
,,,Mono,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2012,2012,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,1993,1993,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,1994,1994,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,1995,1995,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,1996,1996,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,1997,1997,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,1998,1998,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,1999,1999,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,2000,2000,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,2001,2001,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,2002,2002,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,2003,2003,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,2004,2004,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,2005,2005,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,2006,2006,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,2007,2007,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,2008,2008,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,2009,2009,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,2010,2010,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,2011,2011,0,,,,,,
,,,Mono,,Historical Rate: Urbanization,Historical Year: Land Use Change,2012,2012,0,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1993,1993,1.4771,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1994,1994,1.4771,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1995,1995,3.6685,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1996,1996,3.6685,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1997,1997,2.847,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1998,1998,2.847,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1999,1999,4.3463,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2000,2000,4.3463,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2001,2001,2.9562,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2002,2002,2.9562,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2003,2003,2.418,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2004,2004,2.418,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2005,2005,8.808,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2006,2006,8.808,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2007,2007,3.2415,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2008,2008,3.2415,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2009,2009,4.0954,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2010,2010,4.0954,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2011,2011,3.515,,,,,,
,,,Monterey,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2012,2012,3.515,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1993,1993,2.4706,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1994,1994,2.4706,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1995,1995,7.9379,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1996,1996,7.9379,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1997,1997,12.1001,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1998,1998,12.1001,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1999,1999,38.9591,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2000,2000,38.9591,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2001,2001,8.4741,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2002,2002,8.4741,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2003,2003,2.8814,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2004,2004,2.8814,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2005,2005,3.3589,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2006,2006,3.3589,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2007,2007,1.7462,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2008,2008,1.7462,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2009,2009,6.4143,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2010,2010,6.4143,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2011,2011,6.524,,,,,,
,,,Monterey,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2012,2012,6.524,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,1993,1993,1.382,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,1994,1994,1.382,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,1995,1995,4.3605,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,1996,1996,4.3605,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,1997,1997,7.8287,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,1998,1998,7.8287,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,1999,1999,9.0346,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,2000,2000,9.0346,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,2001,2001,3.5167,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,2002,2002,3.5167,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,2003,2003,0.5079,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,2004,2004,0.5079,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,2005,2005,3.8243,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,2006,2006,3.8243,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,2007,2007,1.2222,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,2008,2008,1.2222,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,2009,2009,1.125,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,2010,2010,1.125,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,2011,2011,3.096,,,,,,
,,,Monterey,,Historical Rate: Urbanization,Historical Year: Land Use Change,2012,2012,3.096,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1993,1993,0.2064,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1994,1994,0.2064,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1995,1995,0.0101,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1996,1996,0.0101,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1997,1997,0.4452,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1998,1998,0.4452,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1999,1999,0.2671,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2000,2000,0.2671,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2001,2001,2.7073,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2002,2002,2.7073,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2003,2003,0.1963,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2004,2004,0.1963,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2005,2005,0.8478,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2006,2006,0.8478,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2007,2007,0.3581,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2008,2008,0.3581,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2009,2009,0.6556,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2010,2010,0.6556,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2011,2011,0.239,,,,,,
,,,Napa,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2012,2012,0.239,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1993,1993,1.5176,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1994,1994,1.5176,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1995,1995,0.5241,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1996,1996,0.5241,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1997,1997,2.1246,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1998,1998,2.1246,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1999,1999,3.537,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2000,2000,3.537,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2001,2001,13.302,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2002,2002,13.302,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2003,2003,1.8717,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2004,2004,1.8717,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2005,2005,1.4103,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2006,2006,1.4103,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2007,2007,1.6835,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2008,2008,1.6835,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2009,2009,1.2788,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2010,2010,1.2788,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2011,2011,0.593,,,,,,
,,,Napa,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2012,2012,0.593,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,1993,1993,0.8559,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,1994,1994,0.8559,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,1995,1995,0.2145,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,1996,1996,0.2145,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,1997,1997,0.7042,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,1998,1998,0.7042,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,1999,1999,1.2566,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,2000,2000,1.2566,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,2001,2001,4.8279,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,2002,2002,4.8279,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,2003,2003,1.7685,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,2004,2004,1.7685,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,2005,2005,1.384,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,2006,2006,1.384,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,2007,2007,1.3719,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,2008,2008,1.3719,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,2009,2009,0.6252,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,2010,2010,0.6252,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,2011,2011,0.184,,,,,,
,,,Napa,,Historical Rate: Urbanization,Historical Year: Land Use Change,2012,2012,0.184,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1993,1993,0.0364,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1994,1994,0.0364,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1995,1995,0.0708,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1996,1996,0.0708,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1997,1997,0.1821,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1998,1998,0.1821,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1999,1999,0.6515,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2000,2000,0.6515,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2001,2001,3.9943,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2002,2002,3.9943,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2003,2003,1.0704,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2004,2004,1.0704,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2005,2005,0.4087,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2006,2006,0.4087,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2007,2007,1.9668,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2008,2008,1.9668,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2009,2009,0.0324,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2010,2010,0.0324,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2011,2011,0.008,,,,,,
,,,Nevada,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2012,2012,0.008,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1993,1993,0.004,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1994,1994,0.004,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1995,1995,0.8337,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1996,1996,0.8337,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1997,1997,1.1655,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1998,1998,1.1655,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1999,1999,0.7912,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2000,2000,0.7912,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2001,2001,2.8996,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2002,2002,2.8996,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2003,2003,0.0344,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2004,2004,0.0344,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2005,2005,0.9389,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2006,2006,0.9389,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2007,2007,1.5945,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2008,2008,1.5945,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2009,2009,0.0911,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2010,2010,0.0911,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2011,2011,0.051,,,,,,
,,,Nevada,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2012,2012,0.051,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,1993,1993,0.0384,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,1994,1994,0.0384,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,1995,1995,0.1214,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,1996,1996,0.1214,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,1997,1997,0.2813,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,1998,1998,0.2813,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,1999,1999,0.1599,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,2000,2000,0.1599,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,2001,2001,1.5338,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,2002,2002,1.5338,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,2003,2003,3.804,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,2004,2004,3.804,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,2005,2005,2.0255,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,2006,2006,2.0255,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,2007,2007,0.8701,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,2008,2008,0.8701,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,2009,2009,0.0708,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,2010,2010,0.0708,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,2011,2011,0.03,,,,,,
,,,Nevada,,Historical Rate: Urbanization,Historical Year: Land Use Change,2012,2012,0.03,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1993,1993,0,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1994,1994,0,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1995,1995,0,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1996,1996,0,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1997,1997,0.0627,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1998,1998,0.0627,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,1999,1999,0.2084,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2000,2000,0.2084,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2001,2001,0.8883,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2002,2002,0.8883,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2003,2003,0.1416,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2004,2004,0.1416,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2005,2005,1.2788,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2006,2006,1.2788,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2007,2007,4.401,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2008,2008,4.401,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2009,2009,1.0846,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2010,2010,1.0846,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2011,2011,0.16,,,,,,
,,,Orange,,Historical Rate: Ag Contraction,Historical Year: Land Use Change,2012,2012,0.16,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1993,1993,0.1902,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1994,1994,0.1902,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1995,1995,1.2019,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1996,1996,1.2019,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1997,1997,0.4532,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1998,1998,0.4532,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,1999,1999,0.0708,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2000,2000,0.0708,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2001,2001,0.9288,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2002,2002,0.9288,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2003,2003,0.2246,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2004,2004,0.2246,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2005,2005,0.255,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2006,2006,0.255,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2007,2007,0.2023,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2008,2008,0.2023,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2009,2009,0.1801,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2010,2010,0.1801,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2011,2011,0.221,,,,,,
,,,Orange,,Historical Rate: Ag Expansion,Historical Year: Land Use Change,2012,2012,0.221,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,1993,1993,6.4062,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,1994,1994,6.4062,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,1995,1995,4.579,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,1996,1996,4.579,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,1997,1997,15.7888,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,1998,1998,15.7888,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,1999,1999,8.0715,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,2000,2000,8.0715,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,2001,2001,21.5495,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,2002,2002,21.5495,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,2003,2003,8.5004,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,2004,2004,8.5004,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,2005,2005,4.494,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,2006,2006,4.494,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,2007,2007,7.8104,,,,,,
,,,Orange,,Historical Rate: Urbanization,Historical Year: Land Use Change,2008,2008,7.8104,,,,,,
