SecondaryStratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionTypeID,ValueDistributionFrequency,ValueDistributionSD
Solano,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,41.075629,Normal,Timestep and iteration,20.5378145
Solano,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,485.825543,Normal,Timestep and iteration,242.9127715
Solano,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,53.418552,Normal,Timestep and iteration,26.709276
Solano,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,101.373843,Normal,Timestep and iteration,50.6869215
Solano,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,73.248166,Normal,Timestep and iteration,36.624083
Solano,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,209.22266199999999,Normal,Timestep and iteration,104.61133099999999
Solano,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,225.20775899999998,Normal,Timestep and iteration,112.60387949999999
Solano,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,194.45162299999998,Normal,Timestep and iteration,97.22581149999999
Solano,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,693.227118,Normal,Timestep and iteration,346.613559
Sonoma,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,97.326983,Normal,Timestep and iteration,48.6634915
Sonoma,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,171.99155,Normal,Timestep and iteration,85.995775
Sonoma,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,758.179221,Normal,Timestep and iteration,379.0896105
Sonoma,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,1903.035915,Normal,Timestep and iteration,951.5179575
Sonoma,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,1199.489304,Normal,Timestep and iteration,599.744652
Sonoma,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,131.52295,Normal,Timestep and iteration,65.761475
Sonoma,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,111.895679,Normal,Timestep and iteration,55.9478395
Sonoma,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,349.446361,Normal,Timestep and iteration,174.7231805
Sonoma,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,340.947955,Normal,Timestep and iteration,170.4739775
Sonoma,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,171.99155,Normal,Timestep and iteration,85.995775
Sonoma,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,169.361091,Normal,Timestep and iteration,84.6805455
Sonoma,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,248.477204,Normal,Timestep and iteration,124.238602
Stanislaus,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,192.023507,Normal,Timestep and iteration,96.0117535
Stanislaus,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,66.975533,Normal,Timestep and iteration,33.4877665
Stanislaus,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,733.6957179999999,Normal,Timestep and iteration,366.84785899999997
Stanislaus,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,554.8245059999999,Normal,Timestep and iteration,277.41225299999996
Stanislaus,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,960.9269069999999,Normal,Timestep and iteration,480.46345349999996
Stanislaus,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,527.3058580000001,Normal,Timestep and iteration,263.65292900000003
Stanislaus,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,1313.610756,Normal,Timestep and iteration,656.805378
Stanislaus,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,1966.976303,Normal,Timestep and iteration,983.4881515
Stanislaus,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,1615.101826,Normal,Timestep and iteration,807.550913
Stanislaus,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,1855.080624,Normal,Timestep and iteration,927.540312
Stanislaus,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,1906.475746,Normal,Timestep and iteration,953.237873
Stanislaus,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,2402.0137529999997,Normal,Timestep and iteration,1201.0068764999999
Stanislaus,Historical Rate: Urbanization,Historical Year: Urbanization,2017,2018,1068.168697,Normal,Timestep and iteration,534.0843485
Sutter,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,29.339734999999997,Normal,Timestep and iteration,14.669867499999999
Sutter,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,48.157634,Normal,Timestep and iteration,24.078817
Sutter,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,135.165124,Normal,Timestep and iteration,67.582562
Sutter,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,440.703054,Normal,Timestep and iteration,220.351527
Sutter,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,267.902132,Normal,Timestep and iteration,133.951066
Sutter,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,141.437757,Normal,Timestep and iteration,70.7188785
Sutter,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,121.810486,Normal,Timestep and iteration,60.905243
Sutter,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,340.138583,Normal,Timestep and iteration,170.0692915
Sutter,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,288.541118,Normal,Timestep and iteration,144.270559
Sutter,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,310.79884799999996,Normal,Timestep and iteration,155.39942399999998
Sutter,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,286.922374,Normal,Timestep and iteration,143.461187
Sutter,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,310.596505,Normal,Timestep and iteration,155.2982525
Tehama,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,350.05339,Normal,Timestep and iteration,175.026695
Tehama,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,1323.930249,Normal,Timestep and iteration,661.9651245
Tehama,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,76.283311,Normal,Timestep and iteration,38.1416555
Tehama,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,336.091723,Normal,Timestep and iteration,168.0458615
Tehama,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,370.085347,Normal,Timestep and iteration,185.0426735
Tehama,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,238.56239699999998,Normal,Timestep and iteration,119.28119849999999
Tehama,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,100.564471,Normal,Timestep and iteration,50.2822355
Tehama,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,116.751911,Normal,Timestep and iteration,58.3759555
Tehama,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,400.436797,Normal,Timestep and iteration,200.2183985
Tehama,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,277.007567,Normal,Timestep and iteration,138.5037835
Tehama,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,271.948992,Normal,Timestep and iteration,135.974496
Tehama,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,423.90858499999996,Normal,Timestep and iteration,211.95429249999998
Tulare,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,55.037296,Normal,Timestep and iteration,27.518648
Tulare,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,13.354638,Normal,Timestep and iteration,6.677319
Tulare,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,419.457039,Normal,Timestep and iteration,209.7285195
Tulare,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,81.544229,Normal,Timestep and iteration,40.7721145
Tulare,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,2000.3628979999999,Normal,Timestep and iteration,1000.1814489999999
Tulare,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,1055.218745,Normal,Timestep and iteration,527.6093725
Tulare,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,308.168389,Normal,Timestep and iteration,154.0841945
Tulare,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,529.531631,Normal,Timestep and iteration,264.7658155
Tulare,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,219.542155,Normal,Timestep and iteration,109.7710775
Tulare,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,541.672211,Normal,Timestep and iteration,270.8361055
Tulare,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,331.84252,Normal,Timestep and iteration,165.92126
Tulare,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,257.582639,Normal,Timestep and iteration,128.7913195
Ventura,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,124.238602,Normal,Timestep and iteration,62.119301
Ventura,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,12.747608999999999,Normal,Timestep and iteration,6.373804499999999
Ventura,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,203.557058,Normal,Timestep and iteration,101.778529
Ventura,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,102.38555799999999,Normal,Timestep and iteration,51.192778999999994
Ventura,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,1055.016402,Normal,Timestep and iteration,527.508201
Ventura,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,272.353678,Normal,Timestep and iteration,136.176839
Ventura,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,18.817899,Normal,Timestep and iteration,9.4089495
Ventura,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,127.880776,Normal,Timestep and iteration,63.940388
Ventura,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,209.62734799999998,Normal,Timestep and iteration,104.81367399999999
Ventura,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,86.19811800000001,Normal,Timestep and iteration,43.099059000000004
Ventura,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,110.27693500000001,Normal,Timestep and iteration,55.138467500000004
Ventura,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,166.325946,Normal,Timestep and iteration,83.162973
Yolo,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,168.34937599999998,Normal,Timestep and iteration,84.17468799999999
Yolo,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,10.521835999999999,Normal,Timestep and iteration,5.260917999999999
Yolo,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,85.186403,Normal,Timestep and iteration,42.5932015
Yolo,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,128.285462,Normal,Timestep and iteration,64.142731
Yolo,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,397.806338,Normal,Timestep and iteration,198.903169
Yolo,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,97.731669,Normal,Timestep and iteration,48.8658345
Yolo,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,149.73382,Normal,Timestep and iteration,74.86691
Yolo,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,199.914884,Normal,Timestep and iteration,99.957442
Yolo,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,541.0651819999999,Normal,Timestep and iteration,270.53259099999997
Yolo,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,580.72441,Normal,Timestep and iteration,290.362205
Yolo,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,376.155637,Normal,Timestep and iteration,188.0778185
Yolo,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,320.308969,Normal,Timestep and iteration,160.1544845
Yuba,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,138.807298,Normal,Timestep and iteration,69.403649
Yuba,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,358.14711,Normal,Timestep and iteration,179.073555
Yuba,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,152.161936,Normal,Timestep and iteration,76.080968
Yuba,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,136.37918200000001,Normal,Timestep and iteration,68.18959100000001
Yuba,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,206.592203,Normal,Timestep and iteration,103.2961015
Yuba,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,140.426042,Normal,Timestep and iteration,70.213021
Yuba,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,118.775341,Normal,Timestep and iteration,59.3876705
Yuba,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,254.74983699999999,Normal,Timestep and iteration,127.37491849999999
Yuba,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,190.809449,Normal,Timestep and iteration,95.4047245
Yuba,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,228.64759,Normal,Timestep and iteration,114.323795
Yuba,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,367.65723099999997,Normal,Timestep and iteration,183.82861549999998
Yuba,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,192.832879,Normal,Timestep and iteration,96.4164395
